40,34,34,45,51,47,64,55,0.67,-0.70,0,0,"4.00
"
40,36,36,45,48,47,64,56,0.73,-0.70,0,0,"4.00
"
40,36,36,45,48,45,64,56,0.61,-0.70,0,0,"4.00
"
40,36,36,45,47,45,64,56,0.60,-0.70,0,0,"4.00
"
37,36,36,45,47,45,64,56,0.67,-0.70,0,0,"4.00
"
37,31,31,45,47,47,63,56,0.72,-0.70,0,0,"4.00
"
37,31,31,45,49,47,63,57,0.61,-0.70,0,0,"4.00
"
37,31,31,43,49,47,62,57,0.57,-0.70,0,0,"4.00
"
37,36,36,43,49,47,62,58,0.67,-0.70,0,0,"4.00
"
37,36,36,43,49,44,62,58,0.65,-0.70,0,0,"4.00
"
37,36,36,43,49,44,62,58,0.63,-0.70,0,0,"4.00
"
37,36,36,43,50,44,62,57,0.66,-0.70,0,0,"4.00
"
37,36,36,43,50,48,62,57,0.69,-0.70,0,0,"4.00
"
37,35,35,43,51,48,62,57,0.66,-0.70,0,0,"4.00
"
37,35,35,46,51,49,62,57,0.61,-0.70,0,0,"4.00
"
37,34,34,46,52,49,67,57,0.59,-0.70,0,0,"4.00
"
38,34,34,46,52,49,67,56,0.61,-0.70,0,0,"4.00
"
38,34,34,45,52,45,67,56,0.60,-0.70,0,0,"4.00
"
40,34,34,45,52,45,67,55,0.72,-0.70,0,0,"4.00
"
40,34,34,44,52,45,62,55,0.69,-0.70,0,0,"4.00
"
40,34,34,44,53,45,62,53,0.59,-0.70,0,0,"4.00
"
40,34,34,44,53,46,62,53,0.55,-0.70,0,0,"4.00
"
40,34,34,44,53,46,62,53,0.63,-0.70,0,0,"4.00
"
40,34,34,44,53,46,62,53,0.65,-0.70,0,0,"4.00
"
40,31,31,44,53,46,64,53,0.65,-0.70,0,0,"4.00
"
40,31,31,44,51,46,64,57,0.65,-0.70,0,0,"4.00
"
40,31,31,44,51,47,64,57,0.71,-0.70,0,0,"4.00
"
40,33,33,44,51,47,64,58,0.67,-0.70,0,0,"4.00
"
42,33,33,44,51,48,64,58,0.57,-0.70,0,0,"4.00
"
42,34,34,44,52,48,64,58,0.54,-0.70,0,0,"4.00
"
42,34,34,44,52,48,64,56,0.58,-0.70,0,0,"4.00
"
0,0,0,0,0,0,0,0,2.26,-0.97,0,0,"4.80
"
0,0,0,0,0,0,0,0,2.32,-0.97,0,0,"4.80
"
38,34,34,40,48,46,62,56,2.34,-0.97,0,0,"4.80
"
38,34,34,40,48,46,62,56,2.37,-0.97,0,0,"4.80
"
38,34,34,40,51,46,64,56,2.25,-0.97,0,0,"4.80
"
38,34,34,41,51,46,62,56,2.14,-0.97,0,0,"4.80
"
38,35,35,41,51,46,62,56,2.00,-0.97,0,0,"4.80
"
38,35,35,42,51,46,62,56,2.02,-0.97,0,0,"4.80
"
38,36,36,42,51,46,62,56,2.06,-0.97,0,0,"4.80
"
38,36,36,42,51,46,62,56,2.11,-0.97,0,0,"4.80
"
38,36,36,42,51,46,62,56,2.23,-0.97,0,0,"4.80
"
39,33,33,42,50,46,62,57,2.25,-0.97,0,0,"4.80
"
39,33,33,45,50,49,62,57,2.18,-0.97,0,0,"4.80
"
39,33,33,45,50,49,62,57,2.08,-0.97,0,0,"4.80
"
39,33,33,45,50,49,62,56,2.04,-0.97,0,0,"4.80
"
39,34,34,45,50,48,62,56,2.09,-0.97,0,0,"4.80
"
39,34,34,45,50,48,62,54,2.03,-0.97,0,0,"4.80
"
39,34,34,45,50,48,62,54,1.99,-0.97,0,0,"4.80
"
38,34,34,45,49,48,62,54,2.07,-0.97,0,0,"4.80
"
38,34,34,44,49,48,65,55,2.03,-0.97,0,0,"4.80
"
38,34,34,44,47,48,65,55,1.98,-0.97,0,0,"4.80
"
38,34,34,43,47,48,65,57,1.97,-0.97,0,0,"4.80
"
38,34,34,43,47,46,62,57,2.11,-0.97,0,0,"4.80
"
38,34,34,43,52,46,62,59,2.05,-0.97,0,0,"4.80
"
38,34,34,43,52,46,59,59,2.00,-0.97,0,0,"4.80
"
38,34,34,43,52,46,59,59,2.09,-0.97,0,0,"4.80
"
38,34,34,43,52,47,59,58,2.05,-0.97,0,0,"4.80
"
38,32,32,43,52,47,59,58,2.01,-0.97,0,0,"4.80
"
38,32,32,43,51,47,59,56,1.94,-0.97,0,0,"4.80
"
38,32,32,43,51,45,61,56,1.97,-0.97,0,0,"4.80
"
38,32,32,43,49,45,61,56,1.95,-0.97,0,0,"4.80
"
38,32,32,44,49,44,62,56,1.97,-0.97,0,0,"4.80
"
38,32,32,44,49,44,62,56,1.90,-0.97,0,0,"4.80
"
38,32,32,45,49,44,62,56,1.97,-0.97,0,0,"4.80
"
38,32,32,45,49,46,62,56,2.02,-0.97,0,0,"4.80
"
39,32,32,45,49,46,62,53,1.93,-0.97,0,0,"4.80
"
39,32,32,45,49,47,66,53,1.89,-0.97,0,0,"4.80
"
